,tipo,barrio,sup_cubierta,piso,habs,precio
2691,apartment,Villa Urquiza,50.0,1,2,123725.0
2692,apartment,Villa Urquiza,51.0,1,1,124950.0
2693,apartment,Parque Chas,43.0,1,1,99000.0
2694,apartment,Villa Urquiza,51.0,1,2,124460.0
2695,apartment,Villa Urquiza,83.0,5,3,212290.0
2696,apartment,Villa Urquiza,43.0,2,1,105311.0
2697,apartment,Almagro,33.0,4,1,74000.0
2698,apartment,Almagro,45.0,4,1,103000.0
2699,apartment,Palermo,55.0,3,3,135000.0
2700,apartment,San Nicolás,46.0,23,3,89000.0
2701,apartment,Caballito,66.0,6,3,121000.0
2702,house,Villa Devoto,370.0,0,2,580000.0
2703,apartment,Floresta,62.0,5,3,155000.0
2704,apartment,Almagro,76.0,5,3,110000.0
2705,apartment,Retiro,114.0,6,5,220000.0
2706,PH,Mataderos,90.0,4,5,120000.0
2707,PH,Parque Chas,20.0,0,3,250000.0
2708,apartment,Colegiales,98.0,1,2,200000.0
2709,apartment,Colegiales,98.0,1,2,200000.0
2710,apartment,Colegiales,98.0,1,2,200000.0
2711,apartment,Almagro,55.0,3,3,149000.0
2712,apartment,San Cristobal,34.0,10,2,64500.0
2713,apartment,Palermo,37.0,6,2,89000.0
2714,apartment,Almagro,87.0,8,3,170000.0
2715,apartment,Palermo,39.0,9,1,107000.0
2716,apartment,Caballito,126.0,11,5,255000.0
2717,apartment,Floresta,44.0,1,2,95000.0
2718,house,Villa Luro,240.0,0,7,350000.0
2719,house,Floresta,110.0,0,3,220000.0
2720,house,Palermo Chico,527.0,0,4,3200000.0
2721,apartment,Palermo,48.0,2,2,255000.0
2722,apartment,Palermo,80.0,1,4,250000.0
2723,apartment,Palermo,44.0,1,3,124800.0
2724,house,Villa Lugano,150.0,0,4,176000.0
2725,apartment,Monserrat,90.0,1,4,178000.0
2726,PH,Villa Lugano,90.0,0,3,65000.0
2727,PH,Colegiales,200.0,0,5,429000.0
2728,apartment,Palermo,100.0,33,4,640000.0
2729,apartment,Caballito,28.0,10,1,80000.0
2730,house,Capital Federal,450.0,0,3,1300000.0
2731,house,Capital Federal,172.0,0,2,415000.0
2732,apartment,Capital Federal,85.0,1,2,272000.0
2733,house,Capital Federal,210.0,0,4,340000.0
2734,apartment,Boedo,80.0,1,3,155000.0
2735,apartment,Floresta,45.0,1,2,73000.0
2736,apartment,Floresta,58.0,1,3,90000.0
2737,apartment,Balvanera,41.0,3,2,67000.0
2738,apartment,Almagro,105.0,1,4,270000.0
2739,apartment,Belgrano,246.0,6,7,520000.0
2740,apartment,San Nicolás,32.0,12,1,81000.0
2741,apartment,San Nicolás,32.0,12,1,82300.0
2742,apartment,San Nicolás,35.0,12,1,86700.0
2743,apartment,San Nicolás,35.0,12,1,52650.0
2744,apartment,San Nicolás,32.0,12,1,88450.0
2745,apartment,San Nicolás,35.0,12,1,89115.0
2746,apartment,San Nicolás,35.0,12,1,90090.0
2747,apartment,San Nicolás,35.0,12,1,54054.0
2748,apartment,Recoleta,92.0,9,3,150000.0
2749,apartment,San Nicolás,49.0,12,2,118224.0
2750,apartment,Flores,250.0,26,5,630000.0
2751,apartment,San Telmo,40.0,7,2,147000.0
2752,house,Capital Federal,500.0,0,4,1250000.0
2753,apartment,Centro / Microcentro,110.0,1,5,165000.0
2754,apartment,Balvanera,34.0,8,2,66000.0
2755,apartment,Balvanera,86.0,1,3,137000.0
2756,apartment,Palermo,48.0,1,1,188760.0
2757,apartment,Palermo,66.0,2,2,226050.0
2758,apartment,Palermo,66.0,4,2,236060.0
2759,apartment,Palermo,45.0,6,1,199100.0
2760,apartment,Flores,73.0,4,4,145000.0
2761,apartment,Palermo,35.0,2,2,84000.0
2762,apartment,Barrio Norte,44.0,4,2,127000.0
2763,PH,Caballito,181.0,1,6,285000.0
2764,apartment,Caballito,30.0,8,2,87000.0
2765,house,San Cristobal,250.0,0,2,620000.0
2766,apartment,Palermo,96.0,6,3,260000.0
2767,apartment,Palermo,54.0,1,2,139000.0
2768,apartment,San Cristobal,102.0,3,4,210000.0
2769,apartment,Belgrano,71.0,8,4,270000.0
2770,house,Belgrano,465.0,0,7,2250000.0
2771,apartment,Villa Crespo,38.0,11,1,79999.0
2772,apartment,San Nicolás,78.0,2,2,163000.0
2773,apartment,Belgrano,36.0,3,1,119000.0
2774,PH,Villa Luro,110.0,1,4,188000.0
2775,apartment,Palermo,52.0,4,1,163500.0
2776,apartment,Palermo,66.0,1,4,145000.0
2777,apartment,Almagro,57.0,12,3,178000.0
2778,apartment,Palermo,180.0,1,4,496000.0
2779,apartment,Villa Urquiza,90.0,2,3,175000.0
2780,apartment,Parque Patricios,30.0,14,1,57000.0
2781,apartment,Once,26.0,1,1,55000.0
2782,PH,Caballito,50.0,0,3,128000.0
2783,apartment,Almagro,37.0,6,1,77630.0
2784,apartment,Almagro,37.0,4,1,77663.0
2785,apartment,Nuñez,63.0,2,3,220000.0
2786,apartment,Villa Crespo,65.0,1,3,190000.0
2787,PH,Nuñez,58.0,1,3,220000.0
2788,apartment,San Telmo,42.0,22,2,180000.0
2789,apartment,Barrio Norte,37.0,10,1,125000.0
2790,apartment,Nuñez,120.0,2,4,265000.0
2791,apartment,Almagro,69.0,2,3,99900.0
2792,apartment,Constitución,53.0,4,2,74900.0
2793,apartment,Parque Patricios,100.0,15,4,169900.0
2794,apartment,Balvanera,47.0,7,3,120000.0
2795,apartment,Flores,96.0,1,3,155000.0
2796,apartment,Boedo,38.0,1,1,69900.0
2797,apartment,Boedo,35.0,1,1,69900.0
2798,apartment,Boedo,37.0,1,1,69900.0
2799,apartment,Balvanera,36.0,8,2,72000.0
2800,apartment,Recoleta,54.0,1,2,96000.0
2801,apartment,Palermo,64.0,1,1,158000.0
2802,PH,Nuñez,136.0,0,4,298000.0
2803,PH,Mataderos,37.0,0,2,105000.0
2804,PH,Mataderos,37.0,0,2,107000.0
2805,PH,Mataderos,37.0,0,2,107000.0
2806,apartment,Palermo,130.0,8,4,295000.0
2807,apartment,Belgrano,91.0,1,3,169900.0
2808,apartment,Palermo Soho,45.0,1,2,145000.0
2809,apartment,Villa del Parque,67.0,10,3,159500.0
2810,apartment,Barrio Norte,58.0,7,3,125000.0
2811,PH,Villa Lugano,48.0,0,3,95000.0
2812,apartment,Almagro,35.0,1,2,95000.0
2813,PH,Palermo,120.0,0,4,345000.0
2814,PH,Villa Crespo,120.0,0,4,345000.0
2815,apartment,Flores,130.0,12,4,395000.0
2816,apartment,Flores,140.0,2,4,400000.0
2817,apartment,Coghlan,45.0,1,2,118900.0
2818,house,Villa Devoto,156.0,0,4,350000.0
2819,apartment,Centro / Microcentro,35.0,14,2,75000.0
2820,house,Parque Patricios,192.0,0,6,180000.0
2821,house,Floresta,150.0,0,5,230000.0
2822,apartment,Capital Federal,156.0,3,3,570000.0
2823,house,Capital Federal,380.0,0,3,960000.0
2824,apartment,Capital Federal,60.0,1,3,185000.0
2825,house,Capital Federal,190.0,0,3,238000.0
2826,house,Capital Federal,399.0,0,4,480000.0
2827,house,Capital Federal,540.0,0,1,850000.0
2828,apartment,Palermo Chico,99.0,1,3,300000.0
2829,house,Caballito,218.0,0,5,450000.0
2830,apartment,Villa Lugano,50.0,15,3,60000.0
2831,apartment,Balvanera,70.0,1,4,105000.0
2832,apartment,Almagro,75.0,6,2,190000.0
2833,house,Villa Pueyrredón,110.0,0,4,243000.0
2834,apartment,Colegiales,73.0,8,4,189000.0
2835,apartment,Caballito,70.0,5,3,150000.0
2836,apartment,Capital Federal,43.0,6,2,118179.0
2837,apartment,Belgrano,44.0,1,1,140000.0
2838,apartment,Mataderos,70.0,1,3,45000.0
2839,house,Belgrano,178.0,0,5,465000.0
2840,apartment,Balvanera,59.0,5,2,85000.0
2841,PH,Constitución,100.0,1,4,120000.0
2842,apartment,Colegiales,55.0,2,2,139000.0
2843,apartment,Almagro,37.0,8,1,81326.0
2844,apartment,Almagro,37.0,7,1,77630.0
2845,apartment,Palermo,207.0,7,6,488000.0
2846,apartment,Villa Crespo,37.0,1,1,92000.0
2847,apartment,Villa Crespo,40.0,1,1,96000.0
2848,apartment,Almagro,100.0,1,3,199000.0
2849,PH,Caballito,20.0,0,5,375000.0
2850,PH,Flores,77.0,0,3,175000.0
2851,apartment,Flores,58.0,1,2,128700.0
2852,apartment,Balvanera,57.0,6,3,110000.0
2853,apartment,Balvanera,37.0,2,1,87000.0
2854,PH,Flores,86.0,0,5,245000.0
2855,house,Capital Federal,300.0,0,4,450000.0
2856,apartment,Almagro,40.0,3,2,78000.0
2857,apartment,Recoleta,35.0,1,2,145000.0
2858,apartment,Villa Devoto,160.0,1,5,459000.0
2859,apartment,Villa del Parque,70.0,3,3,140000.0
2860,apartment,Villa Devoto,70.0,3,3,140000.0
2861,apartment,Balvanera,203.0,1,3,240000.0
2862,apartment,Capital Federal,196.0,9,8,535000.0
2863,apartment,Caballito,37.0,24,1,120000.0
2864,house,Palermo,316.0,0,5,850000.0
2865,PH,Liniers,100.0,0,4,175000.0
2866,apartment,Recoleta,63.0,1,3,177000.0
2867,apartment,Palermo,103.0,4,4,310000.0
2868,apartment,Colegiales,40.0,2,2,84000.0
2869,apartment,Retiro,70.0,7,3,145000.0
2870,apartment,Nuñez,107.0,1,5,195000.0
2871,apartment,Coghlan,56.0,2,3,182000.0
2872,apartment,Caballito,63.0,1,3,165000.0
2873,apartment,Flores,64.0,10,3,77000.0
2874,apartment,Caballito,75.0,2,3,149000.0
2875,apartment,Caballito,88.0,7,3,170000.0
2876,house,Flores,20.0,0,4,245000.0
2877,apartment,Flores,103.0,9,4,189000.0
2878,house,Flores,175.0,0,5,279000.0
2879,house,Mataderos,216.0,0,5,200000.0
2880,house,Parque Avellaneda,20.0,0,6,79000.0
2881,apartment,Villa Devoto,77.0,2,3,170000.0
2882,PH,San Cristobal,85.0,4,3,155000.0
2883,apartment,Paternal,88.0,2,4,89000.0
2884,PH,Villa Devoto,64.0,0,4,135000.0
2885,house,Villa Luro,250.0,0,1,275000.0
2886,apartment,Palermo Soho,30.0,1,1,98700.0
2887,PH,Villa Lugano,110.0,0,5,130000.0
2888,apartment,Once,75.0,1,4,225000.0
2889,apartment,Villa Devoto,45.0,2,3,90000.0
2890,apartment,Belgrano,45.0,1,3,125900.0
2891,apartment,Palermo Hollywood,100.0,23,3,600000.0
2892,apartment,Palermo,100.0,23,3,600000.0
2893,apartment,Puerto Madero,200.0,46,3,1249999.0
2894,apartment,Nuñez,50.0,1,2,167000.0
2895,PH,Palermo,120.0,0,4,347000.0
2896,apartment,San Nicolás,53.0,6,3,139000.0
2897,apartment,Retiro,81.0,1,4,185000.0
2898,apartment,Belgrano,50.0,2,3,125000.0
2899,apartment,Palermo,104.0,4,4,315000.0
2900,apartment,Nuñez,65.0,14,4,169000.0
2901,apartment,Palermo,104.0,4,4,315000.0
2902,apartment,Retiro,62.0,3,3,187000.0
2903,apartment,Palermo,50.0,2,3,128000.0
2904,PH,Villa Urquiza,74.0,0,3,145000.0
2905,apartment,Colegiales,80.0,1,2,200000.0
2906,house,Caballito,152.0,0,6,480000.0
2907,house,Pompeya,134.0,0,4,115000.0
2908,PH,Mataderos,200.0,0,7,130000.0
2909,PH,Villa General Mitre,124.0,0,4,258000.0
2910,house,Floresta,150.0,0,3,230000.0
2911,PH,Parque Avellaneda,45.0,0,2,55000.0
2912,apartment,Recoleta,414.0,1,5,2500000.0
2913,apartment,Belgrano,40.0,8,2,115000.0
2914,house,Palermo,170.0,0,4,390000.0
2915,apartment,Balvanera,93.0,14,5,197000.0
2916,apartment,Villa Santa Rita,31.0,7,1,73000.0
2917,house,Capital Federal,245.0,0,4,350000.0
2918,apartment,Belgrano,45.0,1,2,124000.0
2919,house,Floresta,135.0,0,5,225000.0
2920,house,Villa Pueyrredón,160.0,0,6,330000.0
2921,house,Floresta,135.0,0,5,225000.0
2922,apartment,Colegiales,76.0,2,4,157000.0
2923,apartment,Almagro,33.0,4,1,80500.0
2924,apartment,Villa Crespo,31.0,1,1,98339.0
2925,apartment,Villa Crespo,32.0,2,1,104028.0
2926,apartment,Villa Crespo,38.0,2,1,117436.0
2927,apartment,Villa Crespo,38.0,3,1,119300.0
2928,apartment,Villa Crespo,38.0,4,1,121181.0
2929,apartment,Villa Crespo,31.0,6,1,107057.0
2930,apartment,Villa Crespo,36.0,7,1,122671.0
2931,apartment,Villa Crespo,44.0,8,2,215232.0
2932,apartment,Villa Crespo,39.0,9,2,140977.0
2933,apartment,Villa Crespo,56.0,10,3,215775.0
2934,apartment,San Cristobal,58.0,3,3,105000.0
2935,apartment,Almagro,46.0,7,2,143000.0
2936,apartment,Caballito,171.0,3,4,430000.0
2937,apartment,Caballito,40.0,2,2,107100.0
2938,apartment,Caballito,46.0,1,2,147000.0
2939,apartment,Balvanera,39.0,9,2,82000.0
2940,apartment,Boca,41.0,12,2,75000.0
2941,apartment,Palermo,59.0,1,2,180000.0
2942,apartment,Nuñez,35.0,2,1,119000.0
2943,apartment,Villa Urquiza,48.0,7,2,135000.0
2944,house,Villa Real,150.0,0,4,240000.0
2945,apartment,Colegiales,119.0,1,2,391000.0
2946,apartment,Colegiales,84.0,1,2,255000.0
2947,house,Caballito,20.0,0,5,229000.0
2948,apartment,Belgrano,52.0,7,2,125000.0
2949,PH,Villa del Parque,20.0,0,2,87000.0
2950,PH,Villa Urquiza,115.0,0,3,245000.0
2951,PH,Velez Sarsfield,147.0,0,4,200000.0
2952,PH,Paternal,20.0,0,3,169000.0
2953,apartment,Colegiales,61.0,2,2,199000.0
2954,apartment,Tribunales,77.0,2,1,93000.0
2955,PH,Villa Soldati,78.0,2,3,95000.0
2956,apartment,Palermo,125.0,1,5,640000.0
2957,apartment,Almagro,43.0,1,2,127100.0
2958,apartment,Flores,107.0,5,4,275000.0
2959,apartment,Boca,62.0,4,3,146000.0
2960,PH,Abasto,68.0,0,3,129000.0
2961,apartment,Flores,56.0,8,3,135000.0
2962,PH,Abasto,125.0,0,3,250000.0
2963,apartment,Flores,35.0,8,1,76000.0
2964,apartment,Once,70.0,3,4,122000.0
2965,apartment,Las Cañitas,81.0,1,3,235000.0
2966,PH,Palermo Hollywood,110.0,0,3,200000.0
2967,house,Capital Federal,425.0,0,1,650000.0
2968,apartment,Belgrano,207.0,11,4,850000.0
2969,apartment,Villa Lugano,76.0,5,4,95000.0
2970,apartment,Balvanera,82.0,1,3,159500.0
2971,apartment,Palermo,69.0,9,3,193600.0
2972,apartment,Almagro,69.0,5,3,219500.0
2973,apartment,Flores,72.0,6,3,120000.0
2974,apartment,Palermo,67.0,5,3,220000.0
2975,apartment,Saavedra,40.0,4,2,76000.0
2976,apartment,Villa del Parque,54.0,15,3,99000.0
2977,PH,Palermo,87.0,0,3,287000.0
2978,apartment,Palermo,61.0,9,3,135000.0
2979,apartment,Parque Patricios,180.0,11,7,295000.0
2980,PH,Villa Soldati,100.0,0,5,100000.0
2981,apartment,Caballito,70.0,4,4,235000.0
2982,apartment,Balvanera,51.0,1,3,110000.0
2983,apartment,Balvanera,51.0,1,3,110000.0
2984,apartment,Palermo,361.0,1,5,514000.0
2985,apartment,Caballito,106.0,1,4,459500.0
2986,apartment,Recoleta,62.0,1,1,198000.0
2987,apartment,Villa Urquiza,44.0,4,1,88000.0
2988,apartment,Coghlan,226.0,4,3,370000.0
2989,apartment,Monserrat,68.0,8,3,175000.0
2990,apartment,Parque Avellaneda,53.0,3,3,88000.0
2991,apartment,Villa Urquiza,130.0,7,3,335000.0
2992,apartment,Flores,114.0,6,4,340000.0
2993,apartment,Nuñez,207.0,1,3,350000.0
2994,apartment,Balvanera,297.0,2,7,389000.0
2995,house,Villa Crespo,210.0,0,5,438000.0
2996,apartment,Palermo,42.0,3,2,95000.0
2997,house,Villa Devoto,200.0,0,6,480000.0
2998,apartment,Mataderos,57.0,5,3,115000.0
2999,PH,Flores,130.0,0,5,200000.0
3000,apartment,Centro / Microcentro,80.0,22,2,320000.0
3001,PH,Villa Pueyrredón,30.0,0,1,72000.0
3002,PH,Floresta,87.0,0,4,135000.0
3003,apartment,Flores,64.0,25,3,195000.0
3004,apartment,Barrio Norte,34.0,40,2,64000.0
3005,apartment,Colegiales,53.0,1,3,165000.0
3006,PH,Villa Urquiza,75.0,0,3,220000.0
3007,apartment,San Telmo,150.0,1,4,350000.0
3008,store,Balvanera,31.0,0,1,105000.0
3009,house,Capital Federal,510.0,0,4,900000.0
3010,house,Capital Federal,237.0,0,3,660000.0
3011,house,Nuñez,249.0,0,6,715000.0
3012,apartment,Palermo Hollywood,41.0,8,2,148419.0
3013,house,Villa Soldati,425.0,0,2,240000.0
3014,apartment,Flores,28.0,10,1,75000.0
3015,apartment,Flores,49.0,2,3,91000.0
3016,PH,Flores,272.0,0,5,285000.0
3017,house,Flores,110.0,0,4,245000.0
3018,PH,Flores,123.0,0,4,220000.0
3019,house,Floresta,270.0,0,1,390000.0
3020,PH,Floresta,54.0,0,2,118000.0
3021,apartment,Caballito,37.0,2,2,75000.0
3022,PH,Flores,48.0,0,2,89900.0
3023,PH,Parque Chacabuco,43.0,0,3,95000.0
3024,PH,Villa Ortuzar,129.0,0,3,265000.0
3025,apartment,Boedo,33.0,4,1,78000.0
3026,apartment,Once,35.0,2,1,51000.0
3027,house,Flores,310.0,0,6,420000.0
3028,apartment,Recoleta,113.0,1,4,330000.0
3029,apartment,Balvanera,36.0,7,1,61000.0
3030,apartment,Recoleta,300.0,1,5,1750000.0
3031,apartment,Saavedra,84.0,1,3,188000.0
3032,PH,Mataderos,105.0,0,5,155000.0
3033,apartment,Barrio Norte,76.0,1,4,260000.0
3034,apartment,Liniers,27.0,1,1,67000.0
3035,apartment,Floresta,68.0,11,3,169900.0
3036,PH,Liniers,43.0,0,2,129000.0
3037,PH,Floresta,49.0,0,2,95000.0
3038,house,Palermo,380.0,0,2,2990000.0
3039,apartment,Balvanera,73.0,1,4,105000.0
3040,house,Capital Federal,360.0,0,4,650000.0
3041,apartment,San Cristobal,36.0,3,2,70000.0
3042,apartment,Barrio Norte,75.0,2,2,375000.0
3043,apartment,Villa Urquiza,38.0,6,2,132000.0
3044,apartment,Villa Urquiza,36.0,6,2,124000.0
3045,apartment,Villa Urquiza,32.0,4,1,95000.0
3046,apartment,Villa Urquiza,32.0,6,1,98000.0
3047,apartment,Belgrano,94.0,5,3,260000.0
3048,apartment,Caballito,60.0,6,3,184000.0
3049,apartment,Caballito,60.0,6,3,184000.0
3050,apartment,Caballito,75.0,13,3,247425.0
3051,apartment,Centro / Microcentro,64.0,20,3,115000.0
3052,apartment,Palermo,33.0,1,1,85000.0
3053,apartment,Villa Crespo,72.0,2,3,155000.0
3054,apartment,Villa Crespo,72.0,2,4,155000.0
3055,apartment,Parque Centenario,72.0,2,4,155000.0
3056,apartment,Parque Centenario,72.0,2,3,155000.0
3057,apartment,Villa Crespo,72.0,2,3,155000.0
3058,apartment,Villa Crespo,72.0,2,4,155000.0
3059,apartment,Parque Centenario,72.0,2,3,155000.0
3060,apartment,Parque Centenario,72.0,2,4,155000.0
3061,apartment,Villa Crespo,88.0,1,4,179000.0
3062,apartment,Parque Chacabuco,43.0,2,2,78000.0
3063,PH,Villa Crespo,88.0,1,4,179000.0
3064,apartment,Parque Chacabuco,43.0,2,2,78000.0
3065,apartment,Villa Crespo,88.0,1,4,179000.0
3066,PH,Villa Crespo,88.0,1,4,179000.0
3067,apartment,Chacarita,88.0,1,4,179000.0
3068,PH,Chacarita,88.0,1,4,179000.0
3069,PH,Villa Crespo,76.0,0,3,170000.0
3070,PH,Villa Crespo,76.0,0,3,170000.0
3071,apartment,Palermo,90.0,1,4,220000.0
3072,apartment,Almagro,90.0,1,4,220000.0
3073,PH,Palermo,90.0,1,4,220000.0
3074,PH,Almagro,90.0,1,4,220000.0
3075,apartment,Almagro,112.0,12,4,300000.0
3076,apartment,Almagro,112.0,12,4,300000.0
3077,apartment,Palermo,90.0,1,4,220000.0
3078,apartment,Almagro,90.0,1,4,220000.0
3079,PH,Palermo,90.0,1,4,220000.0
3080,PH,Almagro,90.0,1,4,220000.0
3081,apartment,Balvanera,20.0,2,1,45000.0
3082,apartment,Balvanera,20.0,2,1,45000.0
3083,apartment,Palermo,42.0,12,2,178000.0
3084,apartment,Villa del Parque,95.0,7,3,147000.0
3085,apartment,Palermo,69.0,5,2,198000.0
3086,apartment,Liniers,31.0,9,1,70000.0
3087,house,Mataderos,232.0,0,4,480000.0
3088,PH,Liniers,120.0,0,4,170000.0
3089,apartment,Liniers,42.0,2,2,73000.0
3090,PH,Liniers,90.0,0,3,147000.0
3091,apartment,Belgrano,39.0,1,2,110000.0
3092,apartment,Recoleta,266.0,10,5,670000.0
3093,apartment,Barrio Norte,217.0,3,5,770000.0
3094,house,Nuñez,140.0,0,6,290000.0
3095,apartment,Belgrano,80.0,4,3,210000.0
3096,apartment,Congreso,99.0,3,3,240000.0
3097,apartment,Centro / Microcentro,73.0,1,4,150000.0
3098,PH,Palermo Hollywood,98.0,0,3,210000.0
3099,apartment,Recoleta,97.0,4,3,310000.0
3100,apartment,Retiro,67.0,1,4,175000.0
3101,apartment,Palermo,80.0,5,3,229000.0
3102,apartment,Floresta,80.0,3,3,153000.0
3103,apartment,Villa Luro,72.0,1,3,180000.0
3104,apartment,Abasto,87.0,1,4,227000.0
3105,apartment,San Telmo,80.0,1,5,160000.0
3106,apartment,Tribunales,40.0,1,1,91623.0
3107,apartment,Villa del Parque,41.0,6,2,96000.0
3108,apartment,Flores,38.0,1,2,80000.0
3109,apartment,Villa Crespo,145.0,1,5,325000.0
3110,PH,Abasto,94.0,0,5,205000.0
3111,PH,Villa Crespo,100.0,0,5,350000.0
3112,house,Palermo,341.0,0,4,1000000.0
3113,store,Palermo,341.0,0,4,1000000.0
3114,apartment,Belgrano,204.0,5,5,649000.0
3115,house,Palermo,277.0,0,7,750000.0
3116,PH,Palermo,120.0,1,4,347000.0
3117,PH,Chacarita,120.0,1,4,347000.0
3118,PH,Villa Crespo,120.0,1,4,347000.0
3119,apartment,Barrio Norte,49.0,3,2,217000.0
3120,apartment,Recoleta,49.0,3,2,217000.0
3121,apartment,Barrio Norte,47.0,4,3,127000.0
3122,house,Parque Chacabuco,222.0,0,4,195000.0
3123,apartment,Flores,72.0,1,3,127000.0
3124,apartment,Balvanera,50.0,9,2,90500.0
3125,apartment,Liniers,48.0,1,2,88000.0
3126,apartment,Belgrano,42.0,4,2,165000.0
3127,apartment,Belgrano,42.0,1,2,159000.0
3128,apartment,Villa Luro,84.0,1,3,230000.0
3129,PH,Villa Luro,96.0,0,4,168000.0
3130,PH,Saavedra,87.0,1,4,245000.0
3131,apartment,Belgrano,33.0,3,1,108000.0
3132,house,Villa Urquiza,190.0,0,4,349000.0
3133,house,Flores,186.0,0,5,350000.0
3134,apartment,Flores,41.0,1,1,107500.0
3135,apartment,Belgrano,92.0,8,5,350000.0
3136,house,Belgrano,218.0,0,4,500000.0
3137,apartment,Belgrano,148.0,9,5,330000.0
3138,apartment,Belgrano,42.0,12,2,150000.0
3139,apartment,Belgrano,215.0,25,6,620000.0
3140,apartment,Abasto,59.0,2,3,143000.0
3141,apartment,Villa Devoto,50.0,1,3,100000.0
3142,PH,Villa del Parque,115.0,0,3,185000.0
3143,apartment,Recoleta,101.0,6,4,298000.0
3144,apartment,San Telmo,129.0,2,4,220000.0
3145,apartment,Palermo,75.0,1,3,375000.0
3146,house,Pompeya,100.0,0,4,189000.0
3147,apartment,Caballito,98.0,1,4,362000.0
3148,apartment,Caballito,55.0,1,3,139000.0
3149,apartment,Belgrano,38.0,2,2,120000.0
3150,apartment,Caballito,98.0,1,4,315000.0
3151,apartment,Flores,36.0,2,2,98000.0
3152,PH,Villa Luro,61.0,0,2,110000.0
3153,apartment,Almagro,77.0,6,3,190000.0
3154,apartment,Caballito,68.0,3,3,210000.0
3155,apartment,Palermo,38.0,1,1,79000.0
3156,apartment,Flores,60.0,3,3,130000.0
3157,house,Parque Chacabuco,192.0,0,4,400000.0
3158,apartment,Flores,40.0,6,2,130000.0
3159,apartment,Palermo,179.0,2,3,600000.0
3160,apartment,Saavedra,79.0,3,2,139000.0
3161,apartment,Belgrano,80.0,3,4,165000.0
3162,apartment,Palermo,26.0,3,1,85000.0
3163,apartment,Caballito,50.0,3,2,112000.0
3164,apartment,Palermo,37.0,1,1,98000.0
3165,apartment,Paternal,50.0,2,2,112000.0
3166,apartment,Parque Chacabuco,83.0,1,2,132000.0
3167,apartment,Congreso,65.0,2,3,115000.0
3168,apartment,Flores,95.0,1,2,209000.0
3169,apartment,Flores,38.0,5,1,83600.0
3170,apartment,Flores,81.0,5,3,179300.0
3171,apartment,Flores,38.0,3,1,83600.0
3172,house,Villa Devoto,109.0,0,4,236000.0
3173,apartment,Flores,74.0,7,2,162800.0
3174,PH,Villa Devoto,108.0,0,3,230000.0
3175,PH,Villa Crespo,50.0,0,2,130000.0
3176,apartment,Congreso,21.0,1,1,63000.0
3177,PH,Belgrano,137.0,0,4,350000.0
3178,apartment,Barrio Norte,27.0,1,1,78000.0
3179,apartment,Balvanera,27.0,1,1,78000.0
3180,apartment,Villa Crespo,66.0,7,2,195000.0
3181,apartment,Almagro,66.0,7,2,195000.0
3182,apartment,Almagro,50.0,3,2,138000.0
3183,apartment,Nuñez,100.0,5,1,285000.0
3184,apartment,Almagro,49.0,1,1,112000.0
3185,apartment,Villa Crespo,40.0,4,1,92000.0
3186,apartment,Parque Centenario,178.0,1,4,400000.0
3187,PH,Barrio Norte,58.0,0,2,130000.0
3188,PH,Saavedra,200.0,0,5,470000.0
3189,PH,Palermo,60.0,0,3,155000.0
3190,PH,Palermo,60.0,0,3,155000.0
3191,PH,Belgrano,85.0,0,3,330000.0
3192,apartment,Palermo,90.0,15,3,339000.0
3193,apartment,Barrio Norte,90.0,15,3,369000.0
3194,apartment,Recoleta,90.0,15,3,369000.0
3195,apartment,Palermo,45.0,1,2,145000.0
3196,apartment,Recoleta,120.0,1,5,349000.0
3197,apartment,Palermo,129.0,4,4,330000.0
3198,apartment,Palermo Hollywood,129.0,4,4,299000.0
3199,apartment,Palermo Soho,129.0,4,4,309999.0
3200,apartment,Barrio Norte,129.0,4,4,309999.0
3201,apartment,Recoleta,129.0,4,4,309999.0
3202,apartment,Palermo,129.0,4,4,309999.0
3203,apartment,Pompeya,33.0,14,1,67000.0
3204,PH,Capital Federal,80.0,0,3,130000.0
3205,apartment,Capital Federal,52.0,2,2,150000.0
3206,apartment,Capital Federal,75.0,3,3,275000.0
3207,house,Capital Federal,265.0,0,2,520000.0
3208,house,Capital Federal,192.0,0,2,490000.0
3209,apartment,Paternal,49.0,4,2,113000.0
3210,apartment,Belgrano,280.0,12,5,1190000.0
3211,apartment,San Cristobal,42.0,2,2,71900.0
3212,apartment,Recoleta,93.0,10,3,295000.0
3213,PH,Parque Avellaneda,30.0,2,1,59000.0
3214,apartment,Parque Avellaneda,98.0,1,2,108000.0
3215,apartment,Nuñez,84.0,8,3,365000.0
3216,apartment,Villa Devoto,59.0,1,3,108000.0
3217,house,Paternal,20.0,0,5,270000.0
3218,apartment,Tribunales,31.0,3,1,63000.0
